s,e,t
"hambrecht,r","linke,a",2000
"hambrecht,r","fiehn,e",2000
"hambrecht,r","yu,jt",2000
"hambrecht,r","walther,c",2000
"hambrecht,r","schoene,n",2000
"hambrecht,r","schuler,g",2000
"alberts,mj","hademenos,g",2000
"alberts,mj","latchaw,re",2000
"alberts,mj","jagoda,a",2000
"alberts,mj","marler,jr",2000
"alberts,mj","mayberg,mr",2000
"alberts,mj","starke,rd",2000
"alberts,mj","todd,hw",2000
"alberts,mj","viste,km",2000
"alberts,mj","girgus,m",2000
"alberts,mj","shephard,t",2000
"alberts,mj","emr,m",2000
"alberts,mj","shwayder,p",2000
"alberts,mj","walker,md",2000
"stern,s","altkorn,d",2000
"stern,s","levinson,w",2000
"cannon,cp","gibson,cm",2000
"cannon,cp","lambrew,ct",2000
"cannon,cp","shoultz,da",2000
"cannon,cp","levy,d",2000
"cannon,cp","french,wj",2000
"cannon,cp","gore,jm",2000
"cannon,cp","weaver,wd",2000
"cannon,cp","rogers,wj",2000
"cannon,cp","tiefenbrunn,aj",2000
"buerhaus,pi","staiger,d",2000
"buerhaus,pi","auerbach,di",2000
"gallagher,rdp","rivers,jk",2000
"gallagher,rdp","lee,tk",2000
"gallagher,rdp","bajdik,cd",2000
"gallagher,rdp","mclean,di",2000
"gallagher,rdp","coldman,aj",2000
"hu,fb","stampfer,mj",2000
"hu,fb","colditz,ga",2000
"hu,fb","ascherio,a",2000
"hu,fb","rexrode,km",2000
"hu,fb","willett,wc",2000
"hu,fb","manson,je",2000
"chin,dp","crane,cm",2000
"chin,dp","diul,my",2000
"chin,dp","sun,sj",2000
"chin,dp","agraz,r",2000
"chin,dp","taylor,s",2000
"chin,dp","desmond,e",2000
"chin,dp","wise,f",2000
"welch,hg","schwartz,lm",2000
"welch,hg","woloshin,s",2000
"heath,pt","shackley,f",2000
"heath,pt","heath,pt",2000
"heath,pt","deeks,jj",2000
"heath,pt","flamank,c",2000
"heath,pt","herbert,m",2000
"heath,pt","griffiths,h",2000
"heath,pt","hatzmann,e",2000
"heath,pt","goilav,c",2000
"heath,pt","moxon,er",2000
"rabins,pv","black,bs",2000
"rabins,pv","roca,r",2000
"rabins,pv","german,p",2000
"rabins,pv","mcguire,m",2000
"rabins,pv","robbins,b",2000
"rabins,pv","rye,r",2000
"rabins,pv","brant,l",2000
"iribarren,c","sidney,s",2000
"iribarren,c","sternfeld,b",2000
"iribarren,c","browner,ws",2000
"durieux,p","nizard,r",2000
"durieux,p","ravaud,p",2000
"durieux,p","mounier,n",2000
"durieux,p","lepage,e",2000
"singh,n","singh,pn",2000
"singh,n","hershman,jm",2000
"rivara,fp","koepsell,td",2000
"rivara,fp","grossman,dc",2000
"rivara,fp","mock,c",2000
"guyatt,gh","straus,se",2000
"guyatt,gh","guyatt,gh",2000
"guyatt,gh","haynes,rb",2000
"nagaya,k","fetters,md",2000
"nagaya,k","ishikawa,m",2000
"nagaya,k","kubo,t",2000
"nagaya,k","koyanagi,t",2000
"nagaya,k","saito,y",2000
"nagaya,k","sameshima,h",2000
"nagaya,k","sugimoto,m",2000
"nagaya,k","takagi,k",2000
"nagaya,k","chiba,y",2000
"nagaya,k","honda,h",2000
"nagaya,k","mukubo,m",2000
"nagaya,k","kawamura,m",2000
"nagaya,k","satoh,s",2000
"nagaya,k","neki,r",2000
"mintz,ed","puhr,nd",2000
"mintz,ed","tauxe,rv",2000
"mintz,ed","mintz,ed",2000
"ross,gw","abbott,rd",2000
"ross,gw","petrovitch,h",2000
"ross,gw","morens,dm",2000
"ross,gw","grandinetti,a",2000
"ross,gw","tung,kh",2000
"ross,gw","tanner,cm",2000
"ross,gw","masaki,kh",2000
"ross,gw","blanchette,pl",2000
"ross,gw","curb,jd",2000
"ross,gw","popper,js",2000
"ross,gw","white,lr",2000
"sawyer,mh","billman,g",2000
"sawyer,mh","hartin,m",2000
"sawyer,mh","ho,s",2000
"sawyer,mh","sawyer,mh",2000
"morrison,lj","verbeck,pr",2000
"morrison,lj","mcdonald,ac",2000
"morrison,lj","sawadsky,bv",2000
"morrison,lj","cook,dj",2000
"grady,c","wendler,d",2000
"grady,c","grady,c",2000
"thompson,km","thompson,km",2000
"barlow,dh","gorman,jm",2000
"barlow,dh","shear,mk",2000
"barlow,dh","woods,sw",2000
"espinal,ma","kim,sj",2000
"espinal,ma","suarez,pg",2000
"espinal,ma","kam,km",2000
"espinal,ma","khomenko,ag",2000
"espinal,ma","migliori,gb",2000
"espinal,ma","baez,j",2000
"espinal,ma","kochi,a",2000
"espinal,ma","dye,c",2000
"espinal,ma","raviglione,mc",2000
"iribarren,c","sidney,s",2000
"iribarren,c","bild,de",2000
"iribarren,c","liu,k",2000
"iribarren,c","markovitz,jh",2000
"iribarren,c","roseman,jm",2000
"iribarren,c","matthews,k",2000
"gapstur,sm","gann,ph",2000
"gapstur,sm","lowe,w",2000
"gapstur,sm","liu,k",2000
"gapstur,sm","colangelo,l",2000
"gapstur,sm","dyer,a",2000
"rapoport,j","teres,d",2000
"rapoport,j","steingrub,j",2000
"rapoport,j","higgins,t",2000
"rapoport,j","mcgee,w",2000
"rapoport,j","lemeshow,s",2000
"bernard,gr","sopko,g",2000
"bernard,gr","cerra,f",2000
"bernard,gr","demling,r",2000
"bernard,gr","edmunds,h",2000
"bernard,gr","kaplan,s",2000
"bernard,gr","kessler,l",2000
"bernard,gr","masur,h",2000
"bernard,gr","parsons,p",2000
"bernard,gr","shure,d",2000
"bernard,gr","webb,c",2000
"bernard,gr","weidemann,h",2000
"bernard,gr","weinmann,g",2000
"bernard,gr","williams,d",2000
"fiscella,k","franks,p",2000
"fiscella,k","gold,mr",2000
"fiscella,k","clancy,cm",2000
"sherman,dg","atkinson,rp",2000
"sherman,dg","chippendale,t",2000
"sherman,dg","levin,ka",2000
"sherman,dg","ng,k",2000
"sherman,dg","futrell,n",2000
"sherman,dg","hsu,cy",2000
"sherman,dg","levy,de",2000
"alderman,mh","alderman,mh",2000
"lydon-rochelle,m","holt,vl",2000
"lydon-rochelle,m","martin,dp",2000
"lydon-rochelle,m","easterling,tr",2000
"kasiske,bl","cohen,d",2000
"kasiske,bl","lucey,mr",2000
"kasiske,bl","neylan,jf",2000
"margolis,lh","foss,rd",2000
"margolis,lh","tolbert,wg",2000
"quinlan,kp","brewer,rd",2000
"quinlan,kp","sleet,da",2000
"quinlan,kp","dellinger,am",2000
"brancati,fl","kao,whl",2000
"brancati,fl","folsom,ar",2000
"brancati,fl","watson,rl",2000
"brancati,fl","szklo,m",2000
"boyd,j","sonoda,y",2000
"boyd,j","federici,mg",2000
"boyd,j","bogomolniy,f",2000
"boyd,j","rhei,e",2000
"boyd,j","maresco,dl",2000
"boyd,j","saigo,pe",2000
"boyd,j","almadrones,la",2000
"boyd,j","barakat,rr",2000
"boyd,j","brown,cl",2000
"boyd,j","chi,ds",2000
"boyd,j","curtin,jp",2000
"boyd,j","poynor,ea",2000
"boyd,j","hoskins,wj",2000
"grissom,ck","radwin,mi",2000
"grissom,ck","harmston,ch",2000
"grissom,ck","hirshberg,el",2000
"grissom,ck","crowley,tj",2000
"grigsby,pw","siegel,ba",2000
"grigsby,pw","baker,s",2000
"grigsby,pw","eichling,jo",2000
"casarett,d","karlawish,jht",2000
"casarett,d","sugarman,j",2000
"diehn,m","alizadeh,aa",2000
"diehn,m","brown,po",2000
"han,ssw","fischer,i",2000
"schatzkin,a","schatzkin,a",2000
"schatzkin,a","graubard,bi",2000
"schatzkin,a","schairer,c",2000
"henry,da","mitchell,as",2000
"henry,da","henry,da",2000
"silvestrini,m","vernieri,f",2000
"silvestrini,m","pasqualetti,p",2000
"silvestrini,m","matteis,m",2000
"silvestrini,m","passarelli,f",2000
"silvestrini,m","troisi,e",2000
"silvestrini,m","caltagirone,c",2000
"hutter,jc","kuehnert,mj",2000
"hutter,jc","wallis,rr",2000
"hutter,jc","lucas,dd",2000
"hutter,jc","sen,s",2000
"hutter,jc","jarvis,wr",2000
"willinger,m","ko,cw",2000
"willinger,m","hoffman,hj",2000
"willinger,m","kessler,rc",2000
"willinger,m","corwin,mj",2000
"parker,ra","kennedy,dw",2000
"davis,br","wright,jt",2000
"davis,br","davis,br",2000
"davis,br","cutler,ja",2000
"davis,br","alderman,m",2000
"davis,br","black,h",2000
"davis,br","cushman,w",2000
"davis,br","grimm,r",2000
"davis,br","haywood,lj",2000
"davis,br","leenen,f",2000
"davis,br","oparil,s",2000
"davis,br","perry,hm",2000
"davis,br","probstfield,j",2000
"davis,br","whelton,p",2000
"davis,br","payne,g",2000
"davis,br","nwachuku,c",2000
"davis,br","gordon,d",2000
"davis,br","proschan,m",2000
"davis,br","frommer,p",2000
"davis,br","einhorn,p",2000
"davis,br","hawkins,m",2000
"davis,br","ford,c",2000
"davis,br","pressel,s",2000
"davis,br","piller,l",2000
"davis,br","lusk,c",2000
"davis,br","bettencourt,j",2000
"davis,br","kimmel,b",2000
"davis,br","geraci,t",2000
"davis,br","walsh,s",2000
"davis,br","rahman,m",2000
"davis,br","juratovac,a",2000
"davis,br","pospisil,r",2000
"davis,br","brennan,k",2000
"davis,br","carroll,l",2000
"davis,br","sullivan,s",2000
"davis,br","barone,g",2000
"davis,br","christian,r",2000
"davis,br","feldman,s",2000
"davis,br","lucente,t",2000
"davis,br","lewis,ce",2000
"davis,br","jenkins,k",2000
"davis,br","mcdowell,p",2000
"davis,br","johnson,j",2000
"davis,br","kingry,c",2000
"davis,br","letterer,r",2000
"davis,br","margolis,k",2000
"davis,br","holland,l",2000
"davis,br","jaeger-fox,b",2000
"davis,br","williamson,j",2000
"davis,br","louis,g",2000
"davis,br","ragusa,p",2000
"davis,br","williard,a",2000
"davis,br","ferguson,rs",2000
"davis,br","tanner,j",2000
"davis,br","eckfeldt,j",2000
"davis,br","crow,r",2000
"davis,br","pelosi,j",2000
"erickson,lc","torchiana,df",2000
"erickson,lc","schneider,ec",2000
"erickson,lc","newburger,jw",2000
"erickson,lc","hannan,el",2000
"olds,dl","olds,dl",2000
"olds,dl","sidora,k",2000
"olds,dl","henderson,cr",2000
"olds,dl","hanks,c",2000
"olds,dl","cole,r",2000
"olds,dl","luckey,dw",2000
"olds,dl","bondy,j",2000
"olds,dl","cole,k",2000
"olds,dl","glazner,j",2000
"nathens,ab","jurkovich,gj",2000
"nathens,ab","cummings,p",2000
"nathens,ab","rivara,fp",2000
"nathens,ab","maier,rv",2000
"thompson,bt","komara,j",2000
"thompson,bt","welsh,c",2000
"thompson,bt","fulkerson,wj",2000
"thompson,bt","macintyre,n",2000
"thompson,bt","mallatratt,l",2000
"thompson,bt","sebastian,m",2000
"thompson,bt","thompson,d",2000
"thompson,bt","govert,ja",2000
"thompson,bt","brower,rg",2000
"thompson,bt","morris,ah",2000
"thompson,bt","clemmer,t",2000
"thompson,bt","davis,r",2000
"thompson,bt","orme,j",2000
"thompson,bt","young,m",2000
"thompson,bt","gooder,v",2000
"thompson,bt","jesberger,s",2000
"thompson,bt","gottlieb,j",2000
"thompson,bt","elmer,m",2000
"thompson,bt","matthay,ma",2000
"thompson,bt","daniel,b",2000
"thompson,bt","kallet,r",2000
"thompson,bt","luce,jm",2000
"thompson,bt","abraham,e",2000
"thompson,bt","glodowski,j",2000
"thompson,bt","lockrem,j",2000
"thompson,bt","mcintyre,r",2000
"thompson,bt","parsons,p",2000
"thompson,bt","reid,k",2000
"thompson,bt","stevens,c",2000
"thompson,bt","silverman,hj",2000
"thompson,bt","corral,w",2000
"thompson,bt","toews,gb",2000
"thompson,bt","arnoldi,d",2000
"thompson,bt","bartlett,rh",2000
"thompson,bt","dechert,r",2000
"thompson,bt","watts,c",2000
"thompson,bt","lanken,pn",2000
"thompson,bt","anderson,h",2000
"thompson,bt","finkel,b",2000
"thompson,bt","hanson,cw",2000
"thompson,bt","barton,r",2000
"thompson,bt","mone,m",2000
"thompson,bt","hudson,ld",2000
"thompson,bt","davis,d",2000
"thompson,bt","maier,rv",2000
"thompson,bt","steinberg,kp",2000
"thompson,bt","wheeler,ap",2000
"thompson,bt","bernard,g",2000
"thompson,bt","stroud,m",2000
"thompson,bt","swindell,b",2000
"thompson,bt","thompson,bt",2000
"thompson,bt","anckiewicz,m",2000
"thompson,bt","hayden,d",2000
"thompson,bt","molay,f",2000
"thompson,bt","bernard,gr",2000
"thompson,bt","gail,db",2000
"thompson,bt","bosken,ch",2000
"thompson,bt","randall,p",2000
"thompson,bt","waclawiw,m",2000
"thompson,bt","steinberg,kp",2000
"thompson,bt","maier,rv",2000
"thompson,bt","schoenfeld,d",2000
"thompson,bt","thompson,bt",2000
"haas,dw","plitman,jd",2000
"haas,dw","haas,dw",2000
"stroup,df","berlin,ja",2000
"stroup,df","morton,sc",2000
"stroup,df","olkin,i",2000
"stroup,df","williamson,gd",2000
"stroup,df","rennie,d",2000
"stroup,df","moher,d",2000
"stroup,df","becker,bj",2000
"stroup,df","sipe,ta",2000
"stroup,df","thacker,sb",2000
"brady,k","pearlstein,t",2000
"brady,k","asnis,gm",2000
"brady,k","baker,d",2000
"brady,k","rothbaum,b",2000
"brady,k","sikes,cr",2000
"brady,k","farfel,gm",2000
"shlipak,mg","simon,ja",2000
"shlipak,mg","vittinghoff,e",2000
"shlipak,mg","lin,f",2000
"shlipak,mg","barrett-connor,e",2000
"shlipak,mg","knopp,rh",2000
"shlipak,mg","levy,ri",2000
"shlipak,mg","hulley,sb",2000
"mcalister,fa","mcalister,fa",2000
"mcalister,fa","sackett,dl",2000
"mcalister,fa","deeks,jj",2000
"wynia,mk","cummins,ds",2000
"wynia,mk","vangeest,jb",2000
"wynia,mk","wilson,ib",2000
"marshall,mn","shekelle,pg",2000
"marshall,mn","leatherman,s",2000
"marshall,mn","brook,rh",2000
"hunt,dl","jaeschke,r",2000
"hunt,dl","mckibbon,ka",2000
"fonseca,v","rosenstock,j",2000
"fonseca,v","patwardhan,r",2000
"fonseca,v","salzman,a",2000
"gardin,jm","schumacher,d",2000
"gardin,jm","constantine,g",2000
"gardin,jm","davis,kd",2000
"gardin,jm","leung,c",2000
"gardin,jm","reid,cl",2000
"joranson,de","ryan,km",2000
"joranson,de","gilson,am",2000
"joranson,de","dahl,jl",2000
"peabody,jw","luck,j",2000
"peabody,jw","glassman,p",2000
"peabody,jw","dresselhaus,tr",2000
"peabody,jw","lee,m",2000
"angus,dc","birmingham,mc",2000
"angus,dc","balk,ra",2000
"angus,dc","scannon,pj",2000
"angus,dc","collins,d",2000
"angus,dc","kruse,ja",2000
"angus,dc","graham,dr",2000
"angus,dc","dedhia,hv",2000
"angus,dc","homann,s",2000
"angus,dc","macintyre,n",2000
"salsberg,e","nolan,j",2000
"fiscella,k","frankel,r",2000
"buxbaum,jd","haroutunian,v",2000
"buxbaum,jd","mohs,r",2000
"buxbaum,jd","davis,kl",2000
"buxbaum,jd","davies,p",2000
"buxbaum,jd","greengard,p",2000
"buxbaum,jd","buxbaum,jd",2000
"chen,lh","baker,sp",2000
"chen,lh","braver,er",2000
"chen,lh","li,gh",2000
"talan,da","stamm,we",2000
"talan,da","hooton,tm",2000
"talan,da","moran,gj",2000
"talan,da","burke,t",2000
"talan,da","iravani,a",2000
"talan,da","reuning-scherer,j",2000
"talan,da","church,da",2000
"adams,mm","elam-evans,ld",2000
"adams,mm","wilson,hg",2000
"adams,mm","gilbertz,da",2000
"maron,bj","puffer,jc",2000
"maron,bj","maron,bj",2000
"winker,ma","flanagin,b",2000
"winker,ma","chi-lum,b",2000
"winker,ma","white,j",2000
"winker,ma","andrews,k",2000
"winker,ma","kennett,rl",2000
"winker,ma","deangelis,cd",2000
"winker,ma","musacchio,ra",2000
"barnett,hjm","gunton,rv",2000
"barnett,hjm","eliasziw,m",2000
"barnett,hjm","fleming,l",2000
"barnett,hjm","sharpe,b",2000
"barnett,hjm","gates,p",2000
"barnett,hjm","meldrum,h",2000
"keenan,sp","keenan,sp",2000
"keenan,sp","seiferling,ra",2000
"keenan,sp","sibbald,wj",2000
"lieu,ta","ray,gt",2000
"lieu,ta","black,sb",2000
"lieu,ta","butler,jc",2000
"lieu,ta","klein,jo",2000
"lieu,ta","breiman,rf",2000
"lieu,ta","miller,ma",2000
"lieu,ta","shinefield,hr",2000
"mcalindon,te","lavalley,mp",2000
"mcalindon,te","gulin,jp",2000
"mcalindon,te","felson,dt",2000
"fagerberg,b","goldstein,s",2000
"fagerberg,b","fagerberg,b",2000
"fagerberg,b","wedel,h",2000
"fagerberg,b","waagstein,f",2000
"fagerberg,b","kjekshus,j",2000
"fagerberg,b","wikstrand,j",2000
"fagerberg,b","elallaf,d",2000
"fagerberg,b","vitovec,j",2000
"fagerberg,b","aldershvile,j",2000
"fagerberg,b","halinen,m",2000
"fagerberg,b","dietz,r",2000
"fagerberg,b","neuhaus,kl",2000
"fagerberg,b","janosi,a",2000
"fagerberg,b","thorgeirsson,g",2000
"fagerberg,b","dunselman,phjm",2000
"fagerberg,b","gullestad,l",2000
"fagerberg,b","kuch,j",2000
"fagerberg,b","herlitz,j",2000
"fagerberg,b","rickenbacher,p",2000
"fagerberg,b","ball,s",2000
"fagerberg,b","gottlieb,s",2000
"fagerberg,b","deedwania,p",2000
"hall,sm","delucchi,kl",2000
"hall,sm","masson,c",2000
"hall,sm","rosen,a",2000
"hall,sm","clark,hw",2000
"hall,sm","robillard,h",2000
"hall,sm","banys,p",2000
"hall,sm","hall,sm",2000
"klevens,rm","klevens,rm",2000
"klevens,rm","washington,ml",2000
"klevens,rm","barker,l",2000
"cummings,sr","palermo,l",2000
"cummings,sr","browner,w",2000
"cummings,sr","marcus,r",2000
"cummings,sr","wallace,r",2000
"cummings,sr","pearson,j",2000
"cummings,sr","blackwell,t",2000
"cummings,sr","eckert,s",2000
"cummings,sr","black,d",2000
"collacott,ea","zimmerman,jt",2000
"collacott,ea","white,dm",2000
"collacott,ea","rindone,jp",2000
"waller,ae","daniels,jl",2000
"waller,ae","weaver,nl",2000
"waller,ae","robinson,p",2000
"weinrich,m","stuart,m",2000
"albers,gw","bates,ve",2000
"albers,gw","clark,wm",2000
"albers,gw","bell,r",2000
"albers,gw","verro,p",2000
"albers,gw","hamilton,sa",2000
"katzan,il","furlan,aj",2000
"katzan,il","lloyd,le",2000
"katzan,il","frank,ji",2000
"katzan,il","harper,dl",2000
"katzan,il","hinchey,ja",2000
"katzan,il","hammel,jp",2000
"katzan,il","qu,a",2000
"katzan,il","sila,ca",2000
"dudley,ra","johansen,kl",2000
"dudley,ra","brand,r",2000
"dudley,ra","rennie,dj",2000
"dudley,ra","milstein,a",2000
"kreiss,j","john,g",2000
"kreiss,j","mbori-ngacha,d",2000
"kreiss,j","richardson,b",2000
"kreiss,j","overbaugh,j",2000
"kreiss,j","mwatha,a",2000
"kreiss,j","ndinya-achola,j",2000
"kreiss,j","bwayo,j",2000
"kreiss,j","onyango,fe",2000
"kreiss,j","hughes,j",2000
"kreiss,j","kreiss,j",2000
"decock,km","fowler,mg",2000
"decock,km","mercier,e",2000
"decock,km","devincenzi,i",2000
"decock,km","saba,j",2000
"decock,km","hoff,e",2000
"decock,km","alnwick,dj",2000
"decock,km","rogers,m",2000
"decock,km","shaffer,n",2000
"pearson,gd","veille,jc",2000
"pearson,gd","rahimtoola,s",2000
"pearson,gd","hsia,j",2000
"pearson,gd","oakley,cm",2000
"pearson,gd","hosenpud,jd",2000
"pearson,gd","ansari,a",2000
"pearson,gd","baughman,kl",2000
"keshavjee,s","becerra,mc",2000
"christoffel,kk","spivak,h",2000
"christoffel,kk","witwer,m",2000
"villaveces,a","cummings,p",2000
"villaveces,a","espitia,ve",2000
"villaveces,a","koepsell,td",2000
"villaveces,a","mcknight,b",2000
"villaveces,a","kellermann,al",2000
"mulnard,ri","cotman,cw",2000
"mulnard,ri","kawas,c",2000
"mulnard,ri","vandyck,ch",2000
"mulnard,ri","sano,h",2000
"mulnard,ri","doody,r",2000
"mulnard,ri","koss,e",2000
"mulnard,ri","pfeiffer,e",2000
"mulnard,ri","jin,s",2000
"mulnard,ri","gamst,a",2000
"mulnard,ri","grundman,m",2000
"mulnard,ri","thomas,r",2000
"mulnard,ri","thal,lj",2000
"treanor,jj","hayden,fg",2000
"treanor,jj","vrooman,ps",2000
"treanor,jj","barbarash,r",2000
"treanor,jj","bettis,r",2000
"treanor,jj","riff,d",2000
"treanor,jj","singh,s",2000
