s,e,t
"perry,jj","bullard,michaelj.",2015
"perry,jj","emond,marcel",2015
"perry,jj","sutherland,jane",2015
"perry,jj","worster,andrew",2015
"perry,jj","hohl,corinne",2015
"perry,jj","lee,jacquess.",2015
"perry,jj","eisenhauer,marya.",2015
"perry,jj","pauls,merril",2015
"perry,jj","lesiuk,howard",2015
"perry,jj","wells,georgea.",2015
"perry,jj","stiell,iang.",2015
"coventry,p","lovell,karina",2015
"coventry,p","dickens,chris",2015
"coventry,p","bower,peter",2015
"coventry,p","chew-graham,carolyn",2015
"coventry,p","mcelvenny,damien",2015
"coventry,p","hann,mark",2015
"coventry,p","cherrington,andrea",2015
"coventry,p","garrett,charlotte",2015
"coventry,p","gibbons,chrisj.",2015
"coventry,p","baguley,clare",2015
"coventry,p","roughley,kate",2015
"coventry,p","adeyemi,isabel",2015
"coventry,p","reeves,david",2015
"coventry,p","waheed,waquas",2015
"coventry,p","gask,linda",2015
"reid,mc","eccleston,christopher",2015
"reid,mc","pillemer,karl",2015
"kieboom,jk","verkade,h.j.",2015
"kieboom,jk","burgerhof,j.g.",2015
"kieboom,jk","bierens,j.j.",2015
"kieboom,jk","vanrheenen,p.f.",2015
"kieboom,jk","kneyber,m.c.",2015
"kieboom,jk","albers,m.j.",2015
"knott,cs","coombs,ngaire",2015
"knott,cs","stamatakis,emmanuel",2015
"knott,cs","biddulph,janep.",2015
"horwitz,li","lin,zhenqiu",2015
"horwitz,li","herrin,jeph",2015
"horwitz,li","bernheim,susannah",2015
"horwitz,li","drye,elizabethe.",2015
"horwitz,li","krumholz,harlanm.",2015
"horwitz,li","ross,josephs.",2015
"dharmarajan,k","hsieh,angelaf.",2015
"dharmarajan,k","kulkarni,vivekt.",2015
"dharmarajan,k","lin,zhenqiu",2015
"dharmarajan,k","ross,josephs.",2015
"dharmarajan,k","horwitz,leorai.",2015
"dharmarajan,k","kim,nancy",2015
"dharmarajan,k","suter,lisag.",2015
"dharmarajan,k","lin,haiqun",2015
"dharmarajan,k","normand,sharon-liset.",2015
"dharmarajan,k","krumholz,harlanm.",2015
"hemming,k","haines,t.p.",2015
"hemming,k","chilton,p.j.",2015
"hemming,k","girling,a.j.",2015
"hemming,k","lilford,r.j.",2015
"alfirevic,z","keeney,edna",2015
"alfirevic,z","dowswell,therese",2015
"alfirevic,z","welton,nickyj.",2015
"alfirevic,z","dias,sofia",2015
"alfirevic,z","jones,leannev.",2015
"alfirevic,z","navaratnam,kate",2015
"alfirevic,z","caldwell,deborahm.",2015
"peryer,g","walker,marionf.",2015
"peryer,g","burton,christopherr.",2015
"peryer,g","watkins,carolinel.",2015
"peryer,g","mant,jonathan",2015
"peryer,g","roalfe,andreak.",2015
"peryer,g","wheatley,keith",2015
"peryer,g","sheehan,bart",2015
"peryer,g","sharp,leslie",2015
"peryer,g","stant,katiee.",2015
"peryer,g","fletcher-smith,joanna",2015
"peryer,g","steel,kerry",2015
"peryer,g","wilde,kate",2015
"peryer,g","irvine,lisa",2015
"peryer,g","peryer,guy",2015
"turchin,a","goldberg,savelii.",2015
"turchin,a","shubina,maria",2015
"turchin,a","turchin,alexander",2015
"hemmelgarn,br","james,matthewt.",2015
"hemmelgarn,br","manns,bradenj.",2015
"hemmelgarn,br","quinn,robertr.",2015
"hemmelgarn,br","ravani,pietro",2015
"hemmelgarn,br","tonelli,marcello",2015
"hemmelgarn,br","perkovic,vlado",2015
"hemmelgarn,br","winkelmayer,wolfgangc.",2015
"hemmelgarn,br","ma,zhihai",2015
"hemmelgarn,br","hemmelgarn,brendar.",2015
"varraso,r","chiuve,stephaniee.",2015
"varraso,r","fung,teresat.",2015
"varraso,r","barr,r.graham",2015
"varraso,r","hu,frankb.",2015
"varraso,r","willett,walterc.",2015
"varraso,r","camargo,carlosa.",2015
"kane,cm","hoskin,peter",2015
"kane,cm","bennett,michaeli.",2015
"emdin,ca","odutayo,ayodele",2015
"emdin,ca","hsiao,allanj.",2015
"emdin,ca","shakir,mubeen",2015
"emdin,ca","hopewell,sally",2015
"emdin,ca","rahimi,kazem",2015
"emdin,ca","altman,douglasg.",2015
"crandall,cj","yildiz,vedat",2015
"crandall,cj","wactawski-wende,jean",2015
"crandall,cj","johnson,karenc.",2015
"crandall,cj","chen,zhao",2015
"crandall,cj","going,scottb.",2015
"crandall,cj","wright,nicolec.",2015
"crandall,cj","cauley,janea.",2015
"tappin,d","bauld,linda",2015
"tappin,d","purves,david",2015
"tappin,d","boyd,kathleen",2015
"tappin,d","sinclair,lesley",2015
"tappin,d","macaskill,susan",2015
"tappin,d","mckell,jennifer",2015
"tappin,d","friel,brenda",2015
"tappin,d","mcconnachie,alex",2015
"tappin,d","decaestecker,linda",2015
"tappin,d","tannahill,carol",2015
"tappin,d","radley,andrew",2015
"tappin,d","coleman,tim",2015
"ioannidis,jpa","horbar,jeffreyd.",2015
"ioannidis,jpa","ovelman,colleenm.",2015
"ioannidis,jpa","brosseau,yolanda",2015
"ioannidis,jpa","thorlund,kristian",2015
"ioannidis,jpa","buus-frank,madgee.",2015
"ioannidis,jpa","mills,edwardj.",2015
"ioannidis,jpa","soll,rogerf.",2015
"corcoy,r","garcia-patterson,apolonia",2015
"corcoy,r","sola,ivan",2015
"corcoy,r","roque,marta",2015
"corcoy,r","gich,ignasi",2015
"corcoy,r","corcoy,rosa",2015
"mills,nl","griffiths,megan",2015
"mills,nl","lee,kuanken",2015
"mills,nl","mcallister,davida.",2015
"mills,nl","hunter,amandal.",2015
"mills,nl","ferry,amyv.",2015
"mills,nl","cruikshank,anne",2015
"mills,nl","reid,alan",2015
"mills,nl","stoddart,mary",2015
"mills,nl","strachan,fiona",2015
"mills,nl","walker,simon",2015
"mills,nl","collinson,paulo.",2015
"mills,nl","apple,freds.",2015
"mills,nl","gray,alasdairj.",2015
"mills,nl","fox,keitha.a.",2015
"mills,nl","newby,davide.",2015
"mills,nl","mills,nicholasl.",2015
"zhelev,z","hyde,christopher",2015
"zhelev,z","youngman,emily",2015
"zhelev,z","rogers,morwenna",2015
"zhelev,z","fleming,simon",2015
"zhelev,z","slade,toby",2015
"zhelev,z","coelho,helen",2015
"zhelev,z","jones-hughes,tracey",2015
"zhelev,z","nikolaou,vasilis",2015
"hiscock,h","sciberras,emma",2015
"hiscock,h","mensah,fiona",2015
"hiscock,h","gerner,bibi",2015
"hiscock,h","efron,daryl",2015
"hiscock,h","khano,sonia",2015
"hiscock,h","oberklaid,frank",2015
"wallace,e","salisbury,chris",2015
"wallace,e","guthrie,bruce",2015
"wallace,e","lewis,cliona",2015
"wallace,e","fahey,tom",2015
"wallace,e","smith,susanm.",2015
"crowcroft,ns","thampi,nisha",2015
"virtanen,m","jokela,markus",2015
"virtanen,m","nyberg,soljat.",2015
"virtanen,m","madsen,idae.h.",2015
"virtanen,m","lallukka,tea",2015
"virtanen,m","ahola,kirsi",2015
"virtanen,m","alfredsson,lars",2015
"virtanen,m","batty,g.david",2015
"virtanen,m","bjorner,jakobb.",2015
"virtanen,m","borritz,marianne",2015
"virtanen,m","burr,hermann",2015
"virtanen,m","casini,annalisa",2015
"virtanen,m","clays,els",2015
"virtanen,m","debacquer,dirk",2015
"virtanen,m","dragano,nico",2015
"virtanen,m","erbel,raimund",2015
"virtanen,m","ferrie,janee.",2015
"virtanen,m","fransson,eleonori.",2015
"virtanen,m","hamer,mark",2015
"virtanen,m","heikkila,katriina",2015
"virtanen,m","joeckel,karl-heinz",2015
"virtanen,m","kittel,france",2015
"virtanen,m","knutsson,anders",2015
"virtanen,m","koskenvuo,markku",2015
"virtanen,m","ladwig,karl-heinz",2015
"virtanen,m","lunau,thorsten",2015
"virtanen,m","nielsen,martinl.",2015
"virtanen,m","nordin,maria",2015
"virtanen,m","oksanen,tuula",2015
"virtanen,m","pejtersen,janh.",2015
"virtanen,m","pentti,jaana",2015
"virtanen,m","rugulies,reiner",2015
"virtanen,m","salo,paula",2015
"virtanen,m","schupp,jrgen",2015
"virtanen,m","siegrist,johannes",2015
"virtanen,m","singh-manoux,archana",2015
"virtanen,m","steptoe,andrew",2015
"virtanen,m","suominen,sakarib.",2015
"virtanen,m","theorell,tores",2015
"virtanen,m","vahtera,jussi",2015
"virtanen,m","wagner,gertg.",2015
"virtanen,m","westerholm,peterj.m.",2015
"virtanen,m","westerlund,hugo",2015
"virtanen,m","kivimaki,mika",2015
"vanwely,m","tjon-kon-fat,r.i.",2015
"vanwely,m","bossuyt,p.m.m.",2015
"vanwely,m","koks,c.a.m.",2015
"vanwely,m","oosterhuis,g.j.e.",2015
"vanwely,m","hoek,a.",2015
"vanwely,m","hompes,p.g.a.",2015
"vanwely,m","broekmans,f.j.m.",2015
"vanwely,m","verhoeve,h.r.",2015
"vanwely,m","debruin,j.p.",2015
"vanwely,m","vangolde,r.",2015
"vanwely,m","repping,s.",2015
"vanwely,m","cohlen,b.j.",2015
"vanwely,m","lambers,m.d.a.",2015
"vanwely,m","vanbommel,p.f.",2015
"vanwely,m","slappendel,e.",2015
"vanwely,m","perquin,d.",2015
"vanwely,m","smeenk,j.m.",2015
"vanwely,m","pelinck,m.j.",2015
"vanwely,m","gianotten,j.",2015
"vanwely,m","hoozemans,d.a.",2015
"vanwely,m","maas,j.w.m.",2015
"vanwely,m","eijkemans,m.j.c.",2015
"vanwely,m","vanderveen,f.",2015
"vanwely,m","mol,b.w.j.",2015
"vanwely,m","vanwely,m.",2015
"harris,rp","coletti,russellj.",2015
"harris,rp","harris,russellp.",2015
"collins,gs","reitsma,johannesb.",2015
"collins,gs","altman,douglasg.",2015
"collins,gs","moons,karelg.m.",2015
"jit,m","brisson,marc",2015
"jit,m","laprise,jean-francois",2015
"jit,m","choi,yoonhong",2015
"deyo,ra","vonkorff,michael",2015
"deyo,ra","duhrkoop,david",2015
"hyttel-sorensen,s","pellicer,adelina",2015
"hyttel-sorensen,s","alderliesten,thomas",2015
"hyttel-sorensen,s","austin,topun",2015
"hyttel-sorensen,s","vanbel,frank",2015
"hyttel-sorensen,s","benders,manon",2015
"hyttel-sorensen,s","claris,olivier",2015
"hyttel-sorensen,s","dempsey,eugene",2015
"hyttel-sorensen,s","franz,axelr.",2015
"hyttel-sorensen,s","fumagalli,monica",2015
"hyttel-sorensen,s","gluud,christian",2015
"hyttel-sorensen,s","grevstad,berit",2015
"hyttel-sorensen,s","hagmann,cornelia",2015
"hyttel-sorensen,s","lemmers,petra",2015
"hyttel-sorensen,s","vanoeveren,wim",2015
"hyttel-sorensen,s","pichler,gerhard",2015
"hyttel-sorensen,s","plomgaard,annemette",2015
"hyttel-sorensen,s","riera,joan",2015
"hyttel-sorensen,s","sanchez,laura",2015
"hyttel-sorensen,s","winkel,per",2015
"hyttel-sorensen,s","wolf,martin",2015
"hyttel-sorensen,s","greisen,gorm",2015
"santavirta,t","santavirta,nina",2015
"santavirta,t","betancourt,theresas.",2015
"santavirta,t","gilman,stephene.",2015
"tsilidis,kk","kasimis,johnc.",2015
"tsilidis,kk","lopez,davids.",2015
"tsilidis,kk","ntzani,evangeliae.",2015
"tsilidis,kk","ioannidis,johnp.a.",2015
"ekstrom,mp","abernethy,amyp.",2015
"ekstrom,mp","currow,davidc.",2015
"tu,yk","tu,yu-kang",2015
"tu,yk","wu,ming-shiang",2015
"tu,yk","lin,jaw-town",2015
"tu,yk","wang,hsiu-po",2015
"tu,yk","chien,kuo-liong",2015
"shamseer,l","moher,david",2015
"shamseer,l","clarke,mike",2015
"shamseer,l","ghersi,davina",2015
"shamseer,l","liberati,alessandro",2015
"shamseer,l","petticrew,mark",2015
"shamseer,l","shekelle,paul",2015
"shamseer,l","stewart,lesleya.",2015
"prieto-alhambra,d","eiken,pia",2016
"prieto-alhambra,d","prieto-alhambra,daniel",2016
"prieto-alhambra,d","eastell,richard",2016
"oxman,ad","schunemann,holgerj.",2016
"oxman,ad","moberg,jenny",2016
"oxman,ad","brignardello-petersen,romina",2016
"oxman,ad","akl,eliea.",2016
"oxman,ad","davoli,marina",2016
"oxman,ad","treweek,shaun",2016
"oxman,ad","mustafa,reema.",2016
"oxman,ad","rada,gabriel",2016
"oxman,ad","rosenbaum,sarah",2016
"oxman,ad","morelli,angela",2016
"oxman,ad","guyatt,gordonh.",2016
"oxman,ad","oxman,andrewd.",2016
"kesselheim,as hwang,tj","sokolov,elisaveta",2016
"kesselheim,as hwang,tj","franklin,jessicam.",2016
"kesselheim,as hwang,tj","kesselheim,aarons.",2016
"bhaskaran,k","herrett,emily",2016
"bhaskaran,k","gasparrini,antonio",2016
"bhaskaran,k","vanstaa,tjeerd",2016
"bhaskaran,k","goldacre,ben",2016
"bhaskaran,k","smeeth,liam",2016
"bhaskaran,k","bhaskaran,krishnan",2016
"vinogradova,y","coupland,carol",2016
"vinogradova,y","brindle,peter",2016
"vinogradova,y","hippisley-cox,julia",2016
"elmore,jg","tosteson,annan.a.",2016
"elmore,jg","pepe,margarets.",2016
"elmore,jg","longton,garym.",2016
"elmore,jg","nelson,heidid.",2016
"elmore,jg","geller,berta",2016
"elmore,jg","carney,patriciaa.",2016
"elmore,jg","onega,tracy",2016
"elmore,jg","allison,kimberlyh.",2016
"elmore,jg","jackson,saral.",2016
"elmore,jg","weaver,donaldl.",2016
"riley,rd","ensor,joie",2016
"riley,rd","snell,kymi.e.",2016
"riley,rd","debray,thomasp.a.",2016
"riley,rd","altman,dougg.",2016
"riley,rd","moons,karelg.m.",2016
"riley,rd","collins,garys.",2016
"timmis,a","rapsomaniki,e.",2016
"timmis,a","chung,s.c.",2016
"timmis,a","pujades-rodriguez,m.",2016
"timmis,a","moayyeri,a.",2016
"timmis,a","stogiannis,d.",2016
"timmis,a","shah,a.d.",2016
"timmis,a","pasea,l.",2016
"timmis,a","denaxas,s.",2016
"timmis,a","emmas,c.",2016
"timmis,a","hemingway,h.",2016
"usher-smith,ja","sharp,stephenj.",2016
"usher-smith,ja","griffin,simonj.",2016
"larsen,tb","skjoth,flemming",2016
"larsen,tb","nielsen,peterbronnum",2016
"larsen,tb","kjaeldgaard,jettenordstrom",2016
"larsen,tb","lip,gregoryy.h.",2016
"focks,jj","brouwer,marca.",2016
"focks,jj","wojdyla,danielm.",2016
"focks,jj","thomas,laine",2016
"focks,jj","lopes,renatod.",2016
"focks,jj","washam,jeffreyb.",2016
"focks,jj","lanas,fernando",2016
"focks,jj","xavier,denis",2016
"focks,jj","husted,steen",2016
"focks,jj","wallentin,lars",2016
"focks,jj","alexander,johnh.",2016
"focks,jj","granger,christopherb.",2016
"focks,jj","verheugt,freekw.a.",2016
"aune,d","keum,nana",2016
"aune,d","giovannucci,edward",2016
"aune,d","fadnes,larst.",2016
"aune,d","boffetta,paolo",2016
"aune,d","greenwood,darrenc.",2016
"aune,d","tonstad,serena",2016
"aune,d","vatten,larsj.",2016
"aune,d","riboli,elio",2016
"aune,d","norat,teresa",2016
"marcus,gm","dewland,thomasa.",2016
"marcus,gm","vittinghoff,eric",2016
"marcus,gm","olgin,jeffreye.",2016
"marcus,gm","pletcher,markj.",2016
"marcus,gm","hahn,juditha.",2016
"marcus,gm","gladstone,rachela.",2016
"marcus,gm","marcus,gregorym.",2016
"jena,ab","seabury,setha.",2016
"jena,ab","jena,anupamb.",2016
"kurth,t","winter,ankec.",2016
"kurth,t","eliassen,a.heather",2016
"kurth,t","dushkes,rimma",2016
"kurth,t","mukamal,kennethj.",2016
"kurth,t","rimm,ericb.",2016
"kurth,t","willett,walterc.",2016
"kurth,t","manson,joanne.",2016
"kurth,t","rexrode,kathrynm.",2016
"huisman,mv","vanderee,m.a.",2016
"huisman,mv","klok,f.a.",2016
"huisman,mv","tegelberg,m.j.a.m.",2016
"huisman,mv","sanders,f.b.m.",2016
"huisman,mv","koppen,s.",2016
"huisman,mv","deweerdt,o.",2016
"huisman,mv","koster,t.",2016
"huisman,mv","hovens,m.m.c.",2016
"huisman,mv","kaasjager,h.a.h.",2016
"huisman,mv","brouwer,r.e.",2016
"huisman,mv","kragten,e.",2016
"huisman,mv","schaar,c.g.",2016
"huisman,mv","spiering,w.",2016
"huisman,mv","arnold,w.p.",2016
"huisman,mv","biesma,d.h.",2016
"huisman,mv","huisman,m.v.",2016
"pratt,nl","roughead,elizabethe.",2016
"pratt,nl","park,byung-joo",2016
"pratt,nl","pratt,nicolel.",2016
"wang,sv","franklin,jessicam.",2016
"wang,sv","glynn,robertj.",2016
"wang,sv","schneeweiss,sebastian",2016
"wang,sv","eddings,wesley",2016
"wang,sv","gagne,joshuaj.",2016
"matthay,ma","matthay,michaela.",2016
"marcus,hj","payne,christopherj.",2016
"marcus,hj","hughes-hallett,archie",2016
"marcus,hj","marcus,adamp.",2016
"marcus,hj","yang,guang-zhong",2016
"marcus,hj","darzi,ara",2016
"marcus,hj","nandi,dipankar",2016
"al-qurainy,r","collis,emily",2016
"borgi,l","rimm,ericb.",2016
"borgi,l","willett,walterc.",2016
"borgi,l","forman,johnp.",2016
"glynn,jr","smout,elizabeth",2016
"glynn,jr","bangura,mohameds.",2016
"glynn,jr","kamara,osman",2016
"glynn,jr","turay,cecilia",2016
"glynn,jr","johnson,sembia",2016
"glynn,jr","oza,shefali",2016
"glynn,jr","checchi,francesco",2016
"glynn,jr","glynn,judithr.",2016
"prescott,hc","osterholzer,johnj.",2016
"prescott,hc","langa,kennethm.",2016
"prescott,hc","angus,derekc.",2016
"prescott,hc","iwashyna,theodorej.",2016
"damen,jaag","hooft,lotty",2016
"damen,jaag","schuit,ewoud",2016
"damen,jaag","debray,thomasp.a.",2016
"damen,jaag","collins,garys.",2016
"damen,jaag","tzoulaki,ioanna",2016
"damen,jaag","lassale,camillem.",2016
"damen,jaag","siontis,georgec.m.",2016
"damen,jaag","chiocchia,virginia",2016
"damen,jaag","roberts,corran",2016
"damen,jaag","schlussel,michaelmaia",2016
"damen,jaag","gerry,stephen",2016
"damen,jaag","black,jamesa.",2016
"damen,jaag","heus,pauline",2016
"damen,jaag","vanderschouw,yvonnet.",2016
"damen,jaag","peelen,lindam.",2016
"damen,jaag","moons,karelg.m.",2016
"rothwell,pm","rothwell,peterm.",2016
"tolstrup,js","hvidtfeldt,ullaa.",2016
"tolstrup,js","tjonneland,anne",2016
"tolstrup,js","overvad,kim",2016
"tolstrup,js","gronbaek,morten",2016
"tolstrup,js","tolstrup,jannes.",2016
"farvid,ms","chen,wendyy.",2016
"farvid,ms","michels,karinb.",2016
"farvid,ms","cho,eunyoung",2016
"farvid,ms","willett,walterc.",2016
"farvid,ms","eliassen,a.heather",2016
"halland,m","halland,magnus",2016
"weill,a","dalichampt,marie",2016
"weill,a","raguideau,fanny",2016
"weill,a","ricordeau,philippe",2016
"weill,a","blotiere,pierre-olivier",2016
"weill,a","rudant,jeremie",2016
"weill,a","alla,francois",2016
"weill,a","zureik,mahmoud",2016
"jha,ak","tsugawa,yusuke",2016
"jha,ak","zheng,jie",2016
"jha,ak","orav,e.john",2016
"jha,ak","jha,ashishk.",2016
"aune,d","sen,abhijit",2016
"aune,d","prasad,manya",2016
"aune,d","norat,teresa",2016
"aune,d","janszky,imre",2016
"aune,d","tonstad,serena",2016
"aune,d","romundstad,pal",2016
"aune,d","vatten,larsj.",2016
"song,my","hu,frankb.",2016
"song,my","wu,kana",2016
"song,my","must,aviva",2016
"song,my","chan,andrewt.",2016
"song,my","willett,walterc.",2016
"song,my","giovannucci,edwardl.",2016
"salvo,f","moore,nicholas",2016
"salvo,f","arnaud,mickael",2016
"salvo,f","robinson,philip",2016
"salvo,f","raschi,emanuel",2016
"salvo,f","deponti,fabrizio",2016
"salvo,f","begaud,bernard",2016
"salvo,f","pariente,antoine",2016
"vieira,er","palmer,richardc.",2016
"vieira,er","chaves,pauloh.m.",2016
"mansournia,ma","mansournia,mohammadali",2016
"mansournia,ma","altman,douglasg.",2016
"perry,dc","metcalfe,david",2016
"perry,dc","griffin,xavierl.",2016
"perry,dc","costa,matthewl.",2016
"hazlewood,gs","barnabe,cheryl",2016
"hazlewood,gs","tomlinson,george",2016
"hazlewood,gs","marshall,deborah",2016
"hazlewood,gs","devoe,dan",2016
"hazlewood,gs","bombardier,claire",2016
"kotecha,d","manzano,luis",2016
"kotecha,d","krum,henry",2016
"kotecha,d","rosano,giuseppe",2016
"kotecha,d","holmes,jane",2016
"kotecha,d","altman,douglasg.",2016
"kotecha,d","collins,peterd.",2016
"kotecha,d","packer,milton",2016
"kotecha,d","wikstrand,john",2016
"kotecha,d","coats,andrewj.s.",2016
"kotecha,d","cleland,johng.f.",2016
"kotecha,d","kirchhof,paulus",2016
"kotecha,d","vonlueder,thomasg.",2016
"kotecha,d","rigby,alans.",2016
"kotecha,d","andersson,bert",2016
"kotecha,d","lip,gregoryy.h.",2016
"kotecha,d","vanveldhuisen,dirkj.",2016
"kotecha,d","shibata,marceloc.",2016
"kotecha,d","wedel,hans",2016
"kotecha,d","boehm,michael",2016
"kotecha,d","flather,marcusd.",2016
"barrett,j","brown,mike",2016
"ray,jg","medcalf,karyne.",2016
"ray,jg","park,alisonl.",2016
"ray,jg","ray,joelg.",2016
"rodrigues,fb","neves,joanabriosa",2016
"rodrigues,fb","caldeira,daniel",2016
"rodrigues,fb","ferro,josem.",2016
"rodrigues,fb","ferreira,joaquimj.",2016
"rodrigues,fb","costa,joao",2016
"allen,la","allen,larrya.",2016
"aragao,mdv","vanderlinden,vanessa",2016
"aragao,mdv","brainer-lima,alessandramertens",2016
"aragao,mdv","coeli,reginaramos",2016
"aragao,mdv","rocha,mariaangela",2016
"aragao,mdv","dasilva,paulasobral",2016
"aragao,mdv","costagomesdecarvalho,mariadurce",2016
"aragao,mdv","vanderlinden,ana",2016
"aragao,mdv","deholanda,arthurcesario",2016
"aragao,mdv","valenca,marcelomoraes",2016
