,s,e,t
646,"ahern,al","mander,adrianp.",2017
647,"ahern,al","woolston,jennifer",2017
648,"ahern,al","thomson,annm.",2017
649,"ahern,al","tsiountsioura,melina",2017
650,"ahern,al","cole,darren",2017
651,"ahern,al","mead,bethanr.",2017
652,"ahern,al","irvine,lisa",2017
653,"ahern,al","turner,david",2017
654,"ahern,al","suhrcke,marc",2017
655,"ahern,al","pimpin,laura",2017
656,"ahern,al","retat,lise",2017
657,"ahern,al","jaccard,abbygail",2017
658,"ahern,al","webber,laura",2017
659,"ahern,al","cohn,simonr.",2017
660,"ahern,al","jebb,susana.",2017
661,"bohm,m","schumacher,helmut",2017
662,"bohm,m","teo,koonk.",2017
663,"bohm,m","lonn,evam.",2017
664,"bohm,m","mahfoud,felix",2017
665,"bohm,m","mann,johannesf.e.",2017
666,"bohm,m","mancia,giuseppe",2017
667,"bohm,m","redon,josep",2017
668,"bohm,m","schmieder,rolande.",2017
669,"bohm,m","sliwa,karen",2017
670,"bohm,m","weber,michaela.",2017
671,"bohm,m","williams,bryan",2017
672,"bohm,m","yusuf,salim",2017
673,"davies,mj","khunti,kamlesh",2017
674,"davies,mj","davies,melaniej.",2017
675,"viner,r","white,billy",2017
676,"viner,r","christie,deborah",2017
677,"fellstrom,bc","barratt,jonathan",2017
678,"fellstrom,bc","cook,heather",2017
679,"fellstrom,bc","coppo,rosanna",2017
680,"fellstrom,bc","feehally,john",2017
681,"fellstrom,bc","defijter,johanw.",2017
682,"fellstrom,bc","floege,juergen",2017
683,"fellstrom,bc","hetzel,gerd",2017
684,"fellstrom,bc","jardine,alang.",2017
685,"fellstrom,bc","locatelli,francesco",2017
686,"fellstrom,bc","maes,bartd.",2017
687,"fellstrom,bc","mercer,alex",2017
688,"fellstrom,bc","ortiz,fernanda",2017
689,"fellstrom,bc","praga,manuel",2017
690,"fellstrom,bc","sorensen,sorens.",2017
691,"fellstrom,bc","tesar,vladimir",2017
692,"fellstrom,bc","delvecchio,lucia",2017
693,"jager,kj","schaefer,franz",2017
694,"jager,kj","bonthuis,marjolein",2017
695,"jager,kj","holman,rebecca",2017
696,"jager,kj","baiko,sergey",2017
697,"jager,kj","baskin,esra",2017
698,"jager,kj","bjerre,anna",2017
699,"jager,kj","cloarec,sylvie",2017
700,"jager,kj","cornelissen,elisabetha.m.",2017
701,"jager,kj","espinosa,laura",2017
702,"jager,kj","heaf,james",2017
703,"jager,kj","stone,rosario",2017
704,"jager,kj","shtiza,diamant",2017
705,"jager,kj","zagozdzon,ilona",2017
706,"jager,kj","harambat,jerome",2017
707,"jager,kj","jager,kittyj.",2017
708,"jager,kj","groothoff,jaapw.",2017
709,"jager,kj","vanstralen,karlijnj.",2017
710,"vanbiesen,w","kielstein,jan",2017
711,"vanbiesen,w","joerres,achim",2017
712,"vanbiesen,w","vanbiesen,wim",2017
713,"oberbauer,r","segev,dorry",2017
714,"oberbauer,r","lechler,robert",2017
715,"oberbauer,r","oberbauer,rainer",2017
716,"chirica,m","bonavina,luigi",2017
717,"chirica,m","kelly,michaeld.",2017
718,"chirica,m","sarfati,emile",2017
719,"chirica,m","cattan,pierre",2017
720,"cohen,aj","brauer,michael",2017
721,"cohen,aj","burnett,richard",2017
722,"cohen,aj","anderson,h.ross",2017
723,"cohen,aj","frostad,joseph",2017
724,"cohen,aj","estep,kara",2017
725,"cohen,aj","balakrishnan,kalpana",2017
726,"cohen,aj","brunekreef,bert",2017
727,"cohen,aj","dandona,lalit",2017
728,"cohen,aj","dandona,rakhi",2017
729,"cohen,aj","feigin,valery",2017
730,"cohen,aj","freedman,greg",2017
731,"cohen,aj","hubbell,bryan",2017
732,"cohen,aj","jobling,amelia",2017
733,"cohen,aj","kan,haidong",2017
734,"cohen,aj","knibbs,luke",2017
735,"cohen,aj","liu,yang",2017
736,"cohen,aj","martin,randall",2017
737,"cohen,aj","morawska,lidia",2017
738,"cohen,aj","pope,c.arden,iii",2017
739,"cohen,aj","shin,hwashin",2017
740,"cohen,aj","straif,kurt",2017
741,"cohen,aj","shaddick,gavin",2017
742,"cohen,aj","thomas,matthew",2017
743,"cohen,aj","vandingenen,rita",2017
744,"cohen,aj","vandonkelaar,aaron",2017
745,"cohen,aj","vos,theo",2017
746,"cohen,aj","murray,christopherj.l.",2017
747,"cohen,aj","forouzanfar,mohammadh.",2017
748,"vestbo,j","papi,alberto",2017
749,"vestbo,j","corradi,massimo",2017
750,"vestbo,j","blazhko,viktor",2017
751,"vestbo,j","montagna,isabella",2017
752,"vestbo,j","francisco,catherine",2017
753,"vestbo,j","cohuet,geraldine",2017
754,"vestbo,j","vezzoli,stefano",2017
755,"vestbo,j","scuri,mario",2017
756,"vestbo,j","singh,dave",2017
757,"rabe,kf","watz,henrik",2017
758,"richeldi,l","collard,haroldr.",2017
759,"richeldi,l","jones,markg.",2017
760,"ohman,em","roe,matthewt.",2017
761,"ohman,em","steg,p.gabriel",2017
762,"ohman,em","james,stefank.",2017
763,"ohman,em","povsic,thomasj.",2017
764,"ohman,em","white,jennifer",2017
765,"ohman,em","rockhold,frank",2017
766,"ohman,em","plotnikov,alexei",2017
767,"ohman,em","mundl,hardi",2017
768,"ohman,em","strony,john",2017
769,"ohman,em","sun,xiang",2017
770,"ohman,em","husted,steen",2017
771,"ohman,em","tendera,michal",2017
772,"ohman,em","montalescot,gilles",2017
773,"ohman,em","ceciliabahit,m.",2017
774,"ohman,em","ardissino,diego",2017
775,"ohman,em","bueno,hector",2017
776,"ohman,em","claeys,marcj.",2017
777,"ohman,em","nicolau,josec.",2017
778,"ohman,em","cornel,janh.",2017
779,"ohman,em","goto,shinya",2017
780,"ohman,em","kiss,robertgabor",2017
781,"ohman,em","guray,umit",2017
782,"ohman,em","park,duk-woo",2017
783,"ohman,em","bode,christoph",2017
784,"ohman,em","welsh,robertc.",2017
785,"ohman,em","gibson,c.michael",2017
786,"dhillo,ws","roberts,rachele.",2017
787,"dhillo,ws","comninos,alexandern.",2017
788,"dhillo,ws","clarke,sophie",2017
789,"dhillo,ws","jayasena,channan.",2017
790,"dhillo,ws","nash,zachary",2017
791,"dhillo,ws","doyle,chedie",2017
792,"dhillo,ws","papadopoulou,deboraha.",2017
793,"dhillo,ws","bloom,stephenr.",2017
794,"dhillo,ws","mohideen,pharis",2017
795,"dhillo,ws","panay,nicholas",2017
796,"dhillo,ws","hunter,myras.",2017
797,"dhillo,ws","veldhuis,johannesd.",2017
798,"dhillo,ws","webber,lorrainec.",2017
799,"dhillo,ws","huson,les",2017
800,"dhillo,ws","dhillo,waljits.",2017
801,"ajiboye,ab","willett,francisr.",2017
802,"ajiboye,ab","young,danielr.",2017
803,"ajiboye,ab","memberg,williamd.",2017
804,"ajiboye,ab","murphy,briana.",2017
805,"ajiboye,ab","miller,jonathanp.",2017
806,"ajiboye,ab","walter,benjaminl.",2017
807,"ajiboye,ab","sweet,jennifera.",2017
808,"ajiboye,ab","hoyen,harrya.",2017
809,"ajiboye,ab","keith,michaelw.",2017
810,"ajiboye,ab","peckham,p.hunter",2017
811,"ajiboye,ab","simeral,johnd.",2017
812,"ajiboye,ab","donoghue,johnp.",2017
813,"ajiboye,ab","hochberg,leighr.",2017
814,"ajiboye,ab","kirsch,robertf.",2017
815,"packer,m","mcmurray,johnj.v.",2017
816,"mahmood,ss","wroe,emily",2017
817,"mahmood,ss","fuller,arlan",2017
818,"mahmood,ss","leaning,jennifer",2017
819,"jha,v","martin,dominiquee.",2017
820,"jha,v","bargman,joannem.",2017
821,"jha,v","davies,simon",2017
822,"jha,v","feehally,john",2017
823,"jha,v","finkelstein,fred",2017
824,"jha,v","harris,david",2017
825,"jha,v","misra,madhukar",2017
826,"jha,v","remuzzi,giuseppe",2017
827,"jha,v","levin,adeera",2017
828,"kugathasan,s","denson,leea.",2017
829,"kugathasan,s","walters,thomasd.",2017
830,"kugathasan,s","kim,mi-ok",2017
831,"kugathasan,s","marigorta,urkom.",2017
832,"kugathasan,s","schirmer,melanie",2017
833,"kugathasan,s","mondal,kajari",2017
834,"kugathasan,s","liu,chunyan",2017
835,"kugathasan,s","griffiths,anne",2017
836,"kugathasan,s","noe,joshuad.",2017
837,"kugathasan,s","crandall,wallacev.",2017
838,"kugathasan,s","snapper,scott",2017
839,"kugathasan,s","rabizadeh,shervin",2017
840,"kugathasan,s","rosh,joelr.",2017
841,"kugathasan,s","shapiro,jasonm.",2017
842,"kugathasan,s","guthery,stephen",2017
843,"kugathasan,s","mack,davidr.",2017
844,"kugathasan,s","kellermayer,richard",2017
845,"kugathasan,s","kappelman,michaeld.",2017
846,"kugathasan,s","steiner,steven",2017
847,"kugathasan,s","moulton,dedricke.",2017
848,"kugathasan,s","keljo,david",2017
849,"kugathasan,s","cohen,stanley",2017
850,"kugathasan,s","oliva-hemker,maria",2017
851,"kugathasan,s","heyman,melvinb.",2017
852,"kugathasan,s","otley,anthonyr.",2017
853,"kugathasan,s","baker,susans.",2017
854,"kugathasan,s","evans,jonathans.",2017
855,"kugathasan,s","kirschner,barbaras.",2017
856,"kugathasan,s","patel,ashishs.",2017
857,"kugathasan,s","ziring,david",2017
858,"kugathasan,s","trapnell,brucec.",2017
859,"kugathasan,s","sylvester,franciscoa.",2017
860,"kugathasan,s","stephens,michaelc.",2017
861,"kugathasan,s","baldassano,robertn.",2017
862,"kugathasan,s","markowitz,jamesf.",2017
863,"kugathasan,s","cho,judy",2017
864,"kugathasan,s","xavier,ramnikj.",2017
865,"kugathasan,s","huttenhower,curtis",2017
866,"kugathasan,s","aronow,brucej.",2017
867,"kugathasan,s","gibson,greg",2017
868,"kugathasan,s","hyams,jeffreys.",2017
869,"kugathasan,s","dubinsky,marlac.",2017
870,"kaplan,h","thompson,randallc.",2017
871,"kaplan,h","trumble,benjaminc.",2017
872,"kaplan,h","wann,l.samuel",2017
873,"kaplan,h","allam,adelh.",2017
874,"kaplan,h","beheim,bret",2017
875,"kaplan,h","frohlich,bruno",2017
876,"kaplan,h","sutherland,m.linda",2017
877,"kaplan,h","sutherland,jamesd.",2017
878,"kaplan,h","stieglitz,jonathan",2017
879,"kaplan,h","rodriguez,danieleid",2017
880,"kaplan,h","michalik,davide.",2017
881,"kaplan,h","rowan,chrisj.",2017
882,"kaplan,h","lombardi,p.",2017
883,"kaplan,h","bedi,ram",2017
884,"kaplan,h","garcia,angelar.",2017
885,"kaplan,h","min,jamesk.",2017
886,"kaplan,h","narula,jagat",2017
887,"kaplan,h","finch,calebe.",2017
888,"kaplan,h","gurven,michael",2017
889,"kaplan,h","thomas,gregorys.",2017
890,"colombel,jf","mehandru,saurabh",2017
891,"colombel,jf","colombel,jean-frederic",2017
892,"colombel,jf","peyrin-biroulet,laurent",2017
893,"colombel,jf","mehandru,saurabh",2017
894,"colombel,jf","allen,patrickb.",2017
895,"colombel,jf","peyrin-biroulet,laurent",2017
896,"colombel,jf","colombel,jean-frederic",2017
897,"lye,dc","archuleta,sophia",2017
898,"lye,dc","syed-omar,sharifahf.",2017
899,"lye,dc","low,jennyg.",2017
900,"lye,dc","oh,helenm.",2017
901,"lye,dc","wei,yuan",2017
902,"lye,dc","fisher,dale",2017
903,"lye,dc","ponnampalavanar,sasheelas.l.",2017
904,"lye,dc","wijaya,limin",2017
905,"lye,dc","lee,lindak.",2017
906,"lye,dc","ooi,eng-eong",2017
907,"lye,dc","kamarulzaman,adeeba",2017
908,"lye,dc","lum,lucyc.",2017
909,"lye,dc","tambyah,paula.",2017
910,"lye,dc","leo,yee-sin",2017
911,"zeng,y","feng,qiushi",2017
912,"zeng,y","hesketh,therese",2017
913,"zeng,y","christensen,kaare",2017
914,"zeng,y","vaupel,jamesw.",2017
915,"williams,hc","wojnarowska,fenella",2017
916,"williams,hc","kirtschig,gudula",2017
917,"williams,hc","mason,james",2017
918,"williams,hc","godec,thomasr.",2017
919,"williams,hc","schmidt,enno",2017
920,"williams,hc","chalmers,joanner.",2017
921,"williams,hc","childs,margaret",2017
922,"williams,hc","walton,shernaz",2017
923,"williams,hc","harman,karen",2017
924,"williams,hc","chapman,anna",2017
925,"williams,hc","whitham,diane",2017
926,"williams,hc","nunn,andrewj.",2017
927,"manley,bj","owen,louises.",2017
928,"manley,bj","hooper,stuartb.",2017
929,"manley,bj","jacobs,susane.",2017
930,"manley,bj","cheong,jeaniel.y.",2017
931,"manley,bj","doyle,lexw.",2017
932,"manley,bj","davis,peterg.",2017
933,"owen,ls","manley,brettj.",2017
934,"owen,ls","davis,peterg.",2017
935,"owen,ls","doyle,lexw.",2017
936,"harding,je","cormack,barbarae.",2017
937,"harding,je","alexander,tanith",2017
938,"harding,je","alsweiler,janem.",2017
939,"harding,je","bloomfield,frankh.",2017
940,"bhandari,m","devereaux,p.j.",2017
941,"bhandari,m","guyatt,gordon",2017
942,"bhandari,m","thabane,lehana",2017
943,"bhandari,m","walter,stephend.",2017
944,"bhandari,m","heetveld,martinj.",2017
945,"bhandari,m","jeray,kylej.",2017
946,"bhandari,m","liew,susan",2017
947,"bhandari,m","schemitsch,emilh.",2017
948,"bhandari,m","tornetta,paul,iii",2017
949,"bhandari,m","dellarocca,gregoryj.",2017
950,"bhandari,m","mccormack,robert",2017
951,"bhandari,m","oliver,toddm.",2017
952,"bhandari,m","segers,michielj.m.",2017
953,"bhandari,m","rangan,amar",2017
954,"bhandari,m","richardson,martin",2017
955,"bhandari,m","sprague,sheila",2017
956,"bhandari,m","slobogean,gerardp.",2017
957,"bhandari,m","scott,taryn",2017
958,"bhandari,m","garibaldi,alisha",2017
959,"bhandari,m","zhou,qi",2017
960,"bhandari,m","heels-ansdell,diane",2017
961,"bhandari,m","viveiros,helena",2017
962,"bhandari,m","zielinski,stephaniem.",2017
963,"bhandari,m","vanlieshout,estherm.m.",2017
964,"bhandari,m","johal,herman",2017
965,"bhandari,m","hanusch,birgitc.",2017
966,"bhandari,m","swiontkowski,marc",2017
967,"breitenstein,c","grewe,tanja",2017
968,"breitenstein,c","floeel,agnes",2017
969,"breitenstein,c","ziegler,wolfram",2017
970,"breitenstein,c","springer,luise",2017
971,"breitenstein,c","martus,peter",2017
972,"breitenstein,c","huber,walter",2017
973,"breitenstein,c","willmes,klaus",2017
974,"breitenstein,c","ringelstein,e.bernd",2017
975,"breitenstein,c","haeusler,karlgeorg",2017
976,"breitenstein,c","abel,stefanie",2017
977,"breitenstein,c","glindemann,ralf",2017
978,"breitenstein,c","domahs,frank",2017
979,"breitenstein,c","regenbrecht,frank",2017
980,"breitenstein,c","schlenck,klaus-juergen",2017
981,"breitenstein,c","thomas,marion",2017
982,"breitenstein,c","obrig,hellmuth",2017
983,"breitenstein,c","delangen,ernst",2017
984,"breitenstein,c","rocker,roman",2017
985,"breitenstein,c","wigbers,franziska",2017
986,"breitenstein,c","ruehmkorf,christina",2017
987,"breitenstein,c","hempen,indra",2017
988,"breitenstein,c","list,jonathan",2017
989,"sonuga-barke,ejs","kennedy,mark",2017
990,"sonuga-barke,ejs","kumsta,robert",2017
991,"sonuga-barke,ejs","knights,nicky",2017
992,"sonuga-barke,ejs","golm,dennis",2017
993,"sonuga-barke,ejs","rutter,michael",2017
994,"sonuga-barke,ejs","maughan,barbara",2017
995,"sonuga-barke,ejs","schlotz,wolff",2017
996,"sonuga-barke,ejs","kreppner,jana",2017
997,"leroux,cw","astrup,arne",2017
998,"leroux,cw","fujioka,ken",2017
999,"leroux,cw","greenway,frank",2017
1000,"leroux,cw","lau,davidc.w.",2017
1001,"leroux,cw","vangaal,luc",2017
1002,"leroux,cw","ortiz,rafaelviolante",2017
1003,"leroux,cw","wilding,johnp.h.",2017
1004,"leroux,cw","skjoth,trinev.",2017
1005,"leroux,cw","manning,lindashapiro",2017
1006,"leroux,cw","pi-sunyer,xavier",2017
1007,"rona,rj","burdett,howard",2017
1008,"rona,rj","khondoker,mizanur",2017
1009,"rona,rj","chesnokov,melanie",2017
1010,"rona,rj","green,kevin",2017
1011,"rona,rj","pernet,david",2017
1012,"rona,rj","jones,norman",2017
1013,"rona,rj","greenberg,neil",2017
1014,"rona,rj","wessely,simon",2017
1015,"rona,rj","fear,nicolat.",2017
1016,"price,aj","culliford,david",2017
1017,"price,aj","monk,a.paul",2017
1018,"price,aj","glyn-jones,sion",2017
1019,"price,aj","prieto-alhambra,daniel",2017
1020,"price,aj","judge,andrew",2017
1021,"price,aj","cooper,cyrus",2017
1022,"price,aj","carr,andrewj.",2017
1023,"price,aj","arden,nigelk.",2017
1024,"price,aj","beard,davidj.",2017
1025,"price,aj","price,andrewj.",2017
1026,"himmelstein,du","himmelstein,davidu.",2017
1027,"himmelstein,du","woolhandler,steffie",2017
1028,"gaffney,a","mccormick,danny",2017
1029,"bassett,mt","krieger,nancy",2017
1030,"bassett,mt","agenor,madina",2017
1031,"bassett,mt","graves,jasmine",2017
1032,"bassett,mt","linos,natalia",2017
1033,"bassett,mt","bassett,maryt.",2017
1034,"wildeman,c","wang,emilya.",2017
1035,"bor,j","cohen,gregoryh.",2017
1036,"bor,j","galea,sandro",2017
1037,"atkin,w","wooldrage,kate",2017
1038,"atkin,w","parkin,d.maxwell",2017
1039,"atkin,w","kralj-hans,ines",2017
1040,"atkin,w","macrae,eilidh",2017
1041,"atkin,w","shah,urvi",2017
1042,"atkin,w","duffy,stephen",2017
1043,"atkin,w","cross,amandaj.",2017
1044,"nijssen,ec","rennenberg,rogerj.",2017
1045,"nijssen,ec","nelemans,pattyj.",2017
1046,"nijssen,ec","essers,brigittea.",2017
1047,"nijssen,ec","janssen,margam.",2017
1048,"nijssen,ec","vermeeren,marjaa.",2017
1049,"nijssen,ec","vanommen,vincent",2017
1050,"nijssen,ec","wildberger,joachime.",2017
1051,"ezzati,m","bennett,jamese.",2017
1052,"ezzati,m","mathers,colind.",2017
1053,"ezzati,m","li,guangquan",2017
1054,"ezzati,m","foreman,kyle",2017
1055,"ezzati,m","ezzati,majid",2017
1056,"brownlee,wj","hardy,todda.",2017
1057,"brownlee,wj","fazekas,franz",2017
1058,"brownlee,wj","miller,davidh.",2017
1059,"comi,g","radaelli,marta",2017
1060,"comi,g","sorensen,persoelberg",2017
1061,"cohen,ja","thompson,alanj.",2017
1062,"cohen,ja","fox,robertj.",2017
1063,"cohen,ja","cohen,jeffreya.",2017
1064,"cameron,d","piccart-gebhart,martinej.",2017
1065,"cameron,d","gelber,richardd.",2017
1066,"cameron,d","procter,marion",2017
1067,"cameron,d","goldhirsch,aron",2017
1068,"cameron,d","deazambuja,evandro",2017
1069,"cameron,d","castro,gilberto,jr.",2017
1070,"cameron,d","untch,michael",2017
1071,"cameron,d","smith,ian",2017
1072,"cameron,d","gianni,luca",2017
1073,"cameron,d","baselga,jose",2017
1074,"cameron,d","al-sakaff,nedal",2017
1075,"cameron,d","lauer,sabine",2017
1076,"cameron,d","mcfadden,eleanor",2017
1077,"cameron,d","leyland-jones,brian",2017
1078,"cameron,d","bell,richard",2017
1079,"cameron,d","dowsett,mitch",2017
1080,"cameron,d","jackisch,christian",2017
1081,"tak,pp","bingham,cliftono.,iii",2017
1082,"tak,pp","tanaka,yoshiya",2017
1083,"tak,pp","agarwal,prasheen",2017
1084,"tak,pp","kurrasch,regina",2017
1085,"tak,pp","tak,paulp.",2017
1086,"tak,pp","popik,sharon",2017
1087,"kamm,ma","kamm,michaela.",2017
1088,"kamm,ma","kaakoush,nadeemo.",2017
1089,"kamm,ma","walsh,alissaj.",2017
1090,"kamm,ma","vandenbogaerde,johan",2017
1091,"kamm,ma","samuel,douglas",2017
1092,"kamm,ma","leong,rupertw.l.",2017
1093,"kamm,ma","connor,susan",2017
1094,"kamm,ma","ng,watson",2017
1095,"kamm,ma","paramsothy,ramesh",2017
1096,"kamm,ma","xuan,wei",2017
1097,"kamm,ma","lin,enmoore",2017
1098,"kamm,ma","mitchell,hazelm.",2017
1099,"kamm,ma","borody,thomasj.",2017
1100,"webster,ac","nagler,eviv.",2017
1101,"webster,ac","morton,rachaell.",2017
1102,"webster,ac","masson,philip",2017
1103,"veselka,j","anavekar,nandans.",2017
1104,"veselka,j","charron,philippe",2017
1105,"nemeth,g","laszlovszky,istvan",2017
1106,"nemeth,g","czobor,pal",2017
1107,"nemeth,g","szalai,erzsebet",2017
1108,"nemeth,g","szatmari,balazs",2017
1109,"nemeth,g","harsanyi,judit",2017
1110,"nemeth,g","barabssy,agota",2017
1111,"nemeth,g","debelle,marc",2017
1112,"nemeth,g","durgam,suresh",2017
1113,"nemeth,g","bitter,istvan",2017
1114,"nemeth,g","marder,stephen",2017
1115,"nemeth,g","fleischhacker,w.wolfgang",2017
1116,"hegade,vs","kendrick,stuartf.w.",2017
1117,"hegade,vs","dobbins,robertl.",2017
1118,"hegade,vs","miller,samr.",2017
1119,"hegade,vs","thompson,douglas",2017
1120,"hegade,vs","richards,duncan",2017
1121,"hegade,vs","storey,james",2017
1122,"hegade,vs","dukes,georgee.",2017
1123,"hegade,vs","corrigan,margaret",2017
1124,"hegade,vs","elferink,ronaldp.j.oude",2017
1125,"hegade,vs","beuers,ulrich",2017
1126,"hegade,vs","hirschfield,gideonm.",2017
1127,"hegade,vs","jones,davide.",2017
1128,"downs,ja","mwakisole,agreyh.",2017
1129,"downs,ja","chandika,alphonceb.",2017
1130,"downs,ja","lugoba,shibide",2017
1131,"downs,ja","kassim,rehema",2017
1132,"downs,ja","laizer,evarist",2017
1133,"downs,ja","magambo,kinangaa.",2017
1134,"downs,ja","lee,myunghee",2017
1135,"downs,ja","kalluvya,samuele.",2017
1136,"downs,ja","downs,davidj.",2017
1137,"downs,ja","fitzgerald,danielw.",2017
1138,"harbeck,n","gnant,michael",2017
1139,"watts,n","adger,w.neil",2017
